,Age,Attrition,Department,DistanceFromHome,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,WorkMeanTime,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance
2453,32,No,Research & Development,6,1,2454,Male,1,Research Scientist,Married,36600,11,8,2,10.0,0,4,0,2,0 days 07:36:55.762500,2,3,4.0,3.0,1.0
2454,40,No,Sales,6,1,2455,Male,3,Manufacturing Director,Single,104820,11,8,1,21.0,6,21,12,8,0 days 07:54:08.586206896,2,3,2.0,2.0,2.0
2455,45,No,Research & Development,19,1,2456,Male,1,Sales Representative,Married,71190,15,8,0,9.0,2,5,0,3,0 days 07:45:51.800813008,3,3,3.0,3.0,4.0
2456,30,No,Sales,9,1,2457,Male,1,Research Director,Single,95820,12,8,1,10.0,2,9,0,7,0 days 06:10:38.729257641,3,3,4.0,1.0,3.0
2457,24,No,Sales,3,1,2458,Male,1,Sales Executive,Married,45080,11,8,1,3.0,5,2,2,1,0 days 05:57:58.562500,3,3,1.0,4.0,3.0
2458,30,Yes,Research & Development,10,1,2459,Female,1,Human Resources,Divorced,22070,14,8,0,6.0,4,4,1,2,0 days 06:41:05.918032786,3,3,3.0,4.0,2.0
2459,31,No,Research & Development,3,1,2460,Male,3,Laboratory Technician,Married,77560,15,8,2,6.0,3,5,0,2,0 days 07:35:06.024390243,4,3,1.0,3.0,3.0
2460,27,No,Sales,3,1,2461,Male,1,Manager,Single,66940,13,8,1,6.0,2,6,1,4,0 days 06:17:53.983606557,2,3,3.0,4.0,2.0
2461,29,Yes,Sales,4,1,2462,Male,5,Research Scientist,Single,36910,13,8,0,2.0,3,2,2,2,0 days 06:46:47.895652173,3,3,2.0,2.0,3.0
2462,29,No,Research & Development,8,1,2463,Female,1,Sales Executive,Single,23770,21,8,1,10.0,2,3,0,2,0 days 08:46:11.737500,3,4,4.0,3.0,4.0
2463,30,No,Sales,7,1,2464,Male,3,Sales Executive,Divorced,23130,11,8,0,12.0,5,7,1,7,0 days 07:56:01.028571428,3,3,3.0,1.0,3.0
2464,34,No,Research & Development,1,1,2465,Female,2,Healthcare Representative,Married,176650,11,8,0,6.0,5,5,1,2,0 days 09:51:31.125523012,2,3,4.0,4.0,3.0
2465,33,No,Research & Development,2,1,2466,Male,1,Sales Representative,Single,25960,14,8,1,13.0,4,11,1,7,0 days 07:21:16.096234309,3,3,4.0,2.0,2.0
2466,49,No,Sales,3,1,2467,Male,1,Sales Executive,Single,47280,11,8,1,8.0,4,5,0,4,0 days 07:40:20.152892561,3,3,4.0,4.0,4.0
2467,33,Yes,Research & Development,10,1,2468,Male,1,Sales Executive,Single,43020,13,8,0,11.0,3,0,0,0,0 days 08:15:13.430894308,1,3,1.0,1.0,2.0
2468,38,No,Research & Development,28,1,2469,Male,1,Healthcare Representative,Married,29790,12,8,1,9.0,3,6,0,5,0 days 07:49:19.004310344,3,3,3.0,2.0,2.0
2469,31,Yes,Human Resources,9,1,2470,Male,2,Laboratory Technician,Married,168850,14,8,2,10.0,2,1,0,0,0 days 06:09:57.486956521,3,3,1.0,3.0,3.0
2470,29,No,Research & Development,3,1,2471,Female,2,Sales Representative,Divorced,55930,13,8,1,1.0,3,1,0,0,0 days 06:18:25.256410256,3,3,4.0,1.0,3.0
2471,30,No,Research & Development,2,1,2472,Male,1,Sales Representative,Married,104450,18,8,1,10.0,3,7,1,7,0 days 06:44:55.321585903,3,3,3.0,3.0,3.0
2472,32,No,Research & Development,10,1,2473,Female,1,Laboratory Technician,Single,87400,11,8,1,12.0,2,7,0,7,0 days 05:57:29.776824034,3,3,2.0,2.0,3.0
2473,38,No,Research & Development,8,1,2474,Female,1,Manufacturing Director,Married,25140,11,8,0,15.0,2,1,1,0,0 days 08:57:58.222689075,2,3,2.0,4.0,3.0
2474,43,Yes,Research & Development,1,1,2475,Male,3,Sales Executive,Married,76550,12,8,1,6.0,3,1,0,0,0 days 08:20:23.339055793,3,3,3.0,3.0,3.0
2475,42,No,Human Resources,1,1,2476,Female,1,Healthcare Representative,Divorced,174650,13,8,1,7.0,3,5,0,4,0 days 06:40:38.726495726,3,3,2.0,2.0,2.0
2476,55,No,Research & Development,3,1,2477,Female,1,Sales Executive,Married,73510,20,8,1,34.0,3,1,0,0,0 days 07:33:44.117391304,3,4,3.0,3.0,3.0
2477,33,No,Research & Development,14,1,2478,Male,1,Research Scientist,Divorced,108200,12,8,0,11.0,2,9,1,7,0 days 06:40:21.805785123,3,3,4.0,2.0,2.0
2478,41,No,Research & Development,5,1,2479,Male,1,Sales Representative,Divorced,121690,19,8,0,5.0,2,5,0,4,0 days 06:15:47.580086580,3,3,3.0,1.0,3.0
2479,34,No,Research & Development,7,1,2480,Female,1,Research Scientist,Divorced,196260,21,8,0,15.0,5,15,0,7,0 days 08:09:19.705394190,2,4,4.0,3.0,3.0
2480,53,No,Research & Development,10,1,2481,Male,2,Healthcare Representative,Married,20700,13,8,2,27.0,2,3,0,2,0 days 08:04:00.608510638,4,3,1.0,3.0,2.0
2481,43,No,Sales,16,1,2482,Female,1,Laboratory Technician,Single,67820,16,8,1,10.0,2,9,1,8,0 days 06:04:17.523605150,3,3,2.0,4.0,3.0
2482,34,No,Sales,10,1,2483,Female,5,Sales Executive,Single,77790,12,8,1,6.0,2,2,2,2,0 days 07:40:13.144104803,3,3,4.0,4.0,3.0
2483,21,Yes,Sales,1,1,2484,Male,5,Healthcare Representative,Single,27910,14,8,0,1.0,3,1,1,0,0 days 07:29:32.170940170,4,3,2.0,2.0,3.0
2484,38,No,Research & Development,8,1,2485,Female,2,Sales Executive,Married,32010,11,8,1,5.0,3,5,0,4,0 days 06:21:41.702127659,2,3,4.0,3.0,3.0
2485,22,Yes,Research & Development,1,1,2486,Male,4,Research Scientist,Married,49680,14,8,0,1.0,3,1,0,0,0 days 08:51:14.877551020,3,3,3.0,1.0,3.0
2486,31,No,Research & Development,8,1,2487,Male,5,Sales Executive,Married,131200,12,8,2,13.0,6,12,5,7,0 days 07:14:57.186440677,2,3,1.0,4.0,3.0
2487,51,No,Research & Development,1,1,2488,Female,1,Manager,Married,40330,14,8,0,15.0,2,2,2,2,0 days 06:40:28.888888888,3,3,1.0,3.0,3.0
2488,37,No,Research & Development,24,1,2489,Male,2,Sales Executive,Married,32910,16,8,3,5.0,2,5,0,3,0 days 07:59:12.770212765,2,3,2.0,2.0,3.0
2489,46,No,Sales,3,1,2490,Female,1,Sales Representative,Divorced,42720,13,8,0,24.0,3,2,2,2,0 days 09:57:06.144067796,4,3,3.0,4.0,3.0
2490,36,No,Research & Development,27,1,2491,Female,4,Research Scientist,Married,50560,12,8,0,15.0,2,12,5,7,0 days 09:27:49.987288135,2,3,4.0,1.0,3.0
2491,44,Yes,Sales,10,1,2492,Male,1,Research Scientist,Divorced,28440,12,8,0,6.0,2,5,2,3,0 days 09:14:52.763948497,4,3,3.0,2.0,2.0
2492,37,No,Research & Development,19,1,2493,Male,2,Sales Executive,Divorced,27030,14,8,0,19.0,2,10,4,7,0 days 06:06:29.687500,3,3,3.0,2.0,2.0
2493,35,Yes,Research & Development,15,1,2494,Male,2,Research Scientist,Single,19040,22,8,1,10.0,4,10,7,7,0 days 08:32:49.595041322,3,4,3.0,4.0,3.0
2494,33,No,Research & Development,8,1,2495,Male,2,Laboratory Technician,Married,82240,19,8,0,14.0,3,10,7,6,0 days 07:57:28.364806866,3,3,4.0,1.0,3.0
2495,28,No,Sales,9,1,2496,Female,2,Sales Executive,Married,47660,12,8,0,5.0,3,5,0,3,0 days 07:21:30.652542372,3,3,3.0,4.0,4.0
2496,39,No,Sales,3,1,2497,Female,2,Laboratory Technician,Single,26100,12,8,0,9.0,2,4,2,2,0 days 06:52:46.085470085,2,3,3.0,3.0,3.0
2497,46,No,Research & Development,9,1,2498,Male,2,Manufacturing Director,Single,57310,17,8,0,6.0,2,2,2,2,0 days 06:39:50.483333333,3,3,2.0,2.0,3.0
2498,40,No,Research & Development,2,1,2499,Male,1,Research Director,Married,25390,12,8,1,7.0,3,4,0,2,0 days 06:31:41.329218106,3,3,3.0,1.0,2.0
2499,42,No,Research & Development,7,1,2500,Female,2,Laboratory Technician,Married,57140,11,8,0,10.0,2,0,0,0,0 days 06:34:22.054393305,3,3,2.0,1.0,2.0
2500,35,No,Sales,10,1,2501,Female,2,Research Director,Divorced,43230,18,8,3,15.0,3,7,1,7,0 days 06:40:31.122950819,3,3,2.0,4.0,3.0
2501,38,No,Sales,6,1,2502,Male,3,Sales Executive,Divorced,73360,11,8,0,13.0,3,11,3,8,0 days 07:43:26.995652173,3,3,1.0,2.0,3.0
2502,34,Yes,Research & Development,2,1,2503,Male,1,Manufacturing Director,Married,134990,23,8,2,11.0,2,7,0,7,0 days 07:51:15.465517241,4,4,4.0,1.0,2.0
2503,37,Yes,Research & Development,24,1,2504,Male,1,Laboratory Technician,Single,137580,11,8,1,10.0,5,10,0,8,0 days 06:10:14.037344398,3,3,4.0,1.0,1.0
2504,39,No,Research & Development,2,1,2505,Male,2,Healthcare Representative,Divorced,51550,18,8,1,7.0,3,2,2,2,0 days 06:10:09.590517241,2,3,3.0,4.0,3.0
2505,43,No,Human Resources,8,1,2506,Female,3,Sales Executive,Single,22580,18,8,0,7.0,2,3,1,2,0 days 07:22:05.142241379,3,3,1.0,3.0,2.0
2506,41,No,Research & Development,3,1,2507,Male,3,Research Scientist,Single,35970,13,8,1,11.0,2,3,1,2,0 days 07:46:41.847161572,1,3,2.0,2.0,1.0
2507,41,No,Research & Development,1,1,2508,Male,3,Laboratory Technician,Divorced,25150,18,8,0,23.0,2,22,13,5,0 days 10:14:20.784232365,2,3,3.0,3.0,4.0
2508,30,No,Sales,26,1,2509,Female,2,Manager,Single,44200,11,8,0,9.0,3,7,0,2,0 days 07:05:03.953191489,3,3,1.0,3.0,3.0
2509,26,Yes,Human Resources,2,1,2510,Female,3,Sales Executive,Married,65780,15,8,2,6.0,3,5,1,4,0 days 08:40:53.924686192,2,3,4.0,2.0,3.0
2510,46,Yes,Research & Development,10,1,2511,Male,1,Sales Executive,Married,44220,11,8,1,13.0,2,9,3,7,0 days 07:59:27.944915254,3,3,4.0,2.0,4.0
2511,40,No,Sales,27,1,2512,Female,3,Sales Executive,Divorced,102740,18,8,0,12.0,3,5,0,3,0 days 06:35:02.604081632,3,3,3.0,4.0,3.0
2512,34,No,Research & Development,2,1,2513,Male,2,Laboratory Technician,Married,53430,14,8,0,10.0,5,10,4,8,0 days 07:20:45.979253112,2,3,2.0,3.0,3.0
2513,58,No,Research & Development,2,1,2514,Male,1,Laboratory Technician,Divorced,23760,12,8,1,37.0,3,16,14,14,0 days 06:34:19.012244897,3,3,2.0,2.0,2.0
2514,35,No,Research & Development,8,1,2515,Female,3,Manufacturing Director,Married,53460,14,8,0,6.0,3,5,0,3,0 days 07:22:47.979166666,2,3,2.0,3.0,4.0
2515,47,No,Research & Development,19,1,2516,Female,2,Research Scientist,Divorced,28270,14,8,1,28.0,3,22,14,10,0 days 10:38:01.177966101,3,3,3.0,2.0,3.0
2516,40,No,Research & Development,1,1,2517,Male,2,Manager,Divorced,199430,13,8,1,15.0,3,7,7,7,0 days 07:11:45.866952789,3,3,2.0,1.0,3.0
2517,54,No,Sales,27,1,2518,Male,1,Research Scientist,Married,31310,14,8,0,14.0,3,7,1,7,0 days 07:02:36.475770925,2,3,4.0,4.0,2.0
2518,31,No,Sales,8,1,2519,Female,3,Manufacturing Director,Married,25520,18,8,0,9.0,2,3,2,2,0 days 07:27:41.695652173,3,3,1.0,1.0,3.0
2519,28,No,Sales,1,1,2520,Male,3,Manager,Married,44770,15,8,0,3.0,6,3,1,2,0 days 07:34:50.676229508,3,3,3.0,1.0,3.0
2520,38,No,Research & Development,19,1,2521,Female,2,Manufacturing Director,Married,64740,13,8,2,20.0,3,4,0,3,0 days 09:27:42.118852459,1,3,2.0,4.0,2.0
2521,26,No,Sales,8,1,2522,Female,1,Healthcare Representative,Single,30330,12,8,0,5.0,2,5,1,2,0 days 06:05:24.218487394,2,3,3.0,4.0,3.0
2522,58,No,Research & Development,10,1,2523,Female,1,Sales Representative,Married,29360,13,8,1,23.0,3,2,2,2,0 days 09:34:34.154471544,3,3,1.0,3.0,3.0
2523,18,No,Research & Development,2,1,2524,Male,3,Sales Representative,Single,186060,24,8,2,0.0,4,0,0,0,0 days 07:35:52.278260869,3,4,2.0,3.0,1.0
2524,31,Yes,Research & Development,2,1,2525,Male,3,Laboratory Technician,Married,21680,14,8,1,2.0,2,1,0,0,0 days 06:06:58.393305439,3,3,4.0,1.0,3.0
2525,29,Yes,Research & Development,8,1,2526,Male,1,Manager,Divorced,28530,14,8,1,4.0,5,2,2,0,0 days 08:38:16.101214574,2,3,1.0,1.0,3.0
2526,45,No,Sales,1,1,2527,Male,1,Research Scientist,Married,170480,15,8,0,10.0,3,8,5,7,0 days 07:10:04.471365638,2,3,3.0,3.0,4.0
2527,36,No,Sales,2,1,2528,Female,5,Laboratory Technician,Married,22900,11,8,0,15.0,5,1,0,0,0 days 10:38:16.314049586,3,3,4.0,2.0,3.0
2528,43,No,Sales,8,1,2529,Male,1,Research Director,Married,36000,23,8,0,7.0,2,7,7,7,0 days 07:00:11.077868852,3,4,1.0,4.0,3.0
2529,27,No,Sales,8,1,2530,Male,5,Research Scientist,Single,21070,13,8,0,6.0,2,5,0,2,0 days 10:10:47.325203252,3,3,4.0,4.0,2.0
2530,29,No,Research & Development,6,1,2531,Male,1,Human Resources,Married,41150,11,8,0,11.0,1,11,3,10,0 days 07:39:39.971311475,3,3,4.0,4.0,4.0
2531,32,No,Sales,9,1,2532,Male,4,Sales Executive,Single,43270,13,8,0,4.0,4,0,0,0,0 days 07:33:47.173913043,3,3,4.0,4.0,4.0
2532,42,No,Research & Development,11,1,2533,Male,1,Manager,Married,178560,18,8,0,10.0,2,6,3,3,0 days 06:28:10.566666666,3,3,3.0,3.0,2.0
2533,47,No,Sales,2,1,2534,Female,5,Manager,Single,31960,14,8,1,7.0,3,2,2,0,0 days 06:05:22.412765957,2,3,2.0,3.0,3.0
2534,46,No,Human Resources,1,1,2535,Female,1,Laboratory Technician,Divorced,190810,21,8,0,12.0,2,9,4,7,0 days 07:09:43.357142857,3,4,4.0,4.0,2.0
2535,28,No,Research & Development,7,1,2536,Male,1,Sales Executive,Divorced,89660,16,8,1,3.0,3,3,2,2,0 days 07:41:01.931914893,2,3,3.0,4.0,3.0
2536,29,No,Research & Development,16,1,2537,Female,1,Manufacturing Director,Divorced,22100,11,8,1,11.0,4,7,1,6,0 days 08:00:31.380566801,3,3,4.0,3.0,3.0
2537,42,No,Sales,2,1,2538,Female,2,Research Director,Single,45390,17,8,1,8.0,5,0,0,0,0 days 06:34:05.803418803,3,3,4.0,3.0,3.0
2538,32,Yes,Research & Development,1,1,2539,Male,2,Laboratory Technician,Single,27410,11,8,0,7.0,3,2,2,2,0 days 10:23:01.650205761,3,3,3.0,2.0,2.0
2539,46,No,Research & Development,23,1,2540,Male,2,Laboratory Technician,Divorced,34910,14,8,0,25.0,0,19,2,8,0 days 07:50:45.170305676,3,3,1.0,1.0,3.0
2540,27,No,Sales,2,1,2541,Female,5,Research Scientist,Married,45410,14,8,2,9.0,4,9,5,8,0 days 07:05:35.555066079,4,3,2.0,3.0,3.0
2541,29,No,Research & Development,1,1,2542,Male,3,Sales Executive,Married,26780,25,8,1,1.0,3,1,0,0,0 days 07:55:47.705882352,3,4,4.0,2.0,3.0
2542,43,No,Research & Development,1,1,2543,Male,1,Manufacturing Director,Married,73790,13,8,2,21.0,3,16,6,14,0 days 06:15:32.833333333,2,3,1.0,3.0,3.0
2543,48,No,Research & Development,2,1,2544,Female,2,Manager,Married,62720,14,8,0,29.0,3,22,12,9,0 days 06:03:33,2,3,4.0,2.0,3.0
2544,29,Yes,Research & Development,13,1,2545,Female,1,Laboratory Technician,Single,52200,17,8,0,1.0,3,1,1,0,0 days 08:33:42.647826086,2,3,4.0,4.0,2.0
2545,46,Yes,Research & Development,4,1,2546,Female,2,Sales Representative,Married,27430,25,8,1,14.0,1,8,0,7,0 days 07:51:19.344398340,4,4,3.0,2.0,3.0
2546,27,No,Research & Development,16,1,2547,Male,3,Healthcare Representative,Married,49980,20,8,2,8.0,3,7,7,3,0 days 07:38:44.337552742,3,4,4.0,1.0,2.0
2547,39,No,Research & Development,2,1,2548,Male,3,Healthcare Representative,Divorced,102520,13,8,1,7.0,3,2,2,2,0 days 06:30:25.982758620,3,3,4.0,4.0,3.0
2548,55,No,Research & Development,2,1,2549,Female,1,Human Resources,Married,27810,13,8,1,19.0,2,5,0,4,0 days 06:09:47.643171806,3,3,2.0,4.0,4.0
2549,28,No,Research & Development,29,1,2550,Male,2,Laboratory Technician,Married,68520,18,8,1,1.0,2,1,0,0,0 days 06:57:51.814049586,4,3,2.0,2.0,3.0
2550,30,Yes,Sales,12,1,2551,Female,2,Sales Executive,Single,49500,12,8,2,1.0,3,1,0,0,0 days 07:39:07.680327868,3,3,2.0,4.0,2.0
2551,22,Yes,Research & Development,16,1,2552,Female,2,Laboratory Technician,Single,35790,19,8,3,1.0,3,1,0,0,0 days 10:27:55.477366255,3,3,4.0,2.0,3.0
2552,36,No,Research & Development,11,1,2553,Male,1,Sales Executive,Married,131910,14,8,1,10.0,2,10,1,7,0 days 09:27:21.151515151,2,3,2.0,3.0,3.0
2553,31,No,Research & Development,2,1,2554,Female,5,Manager,Divorced,103770,14,8,0,10.0,2,10,0,2,0 days 07:29:10.196721311,3,3,2.0,3.0,3.0
2554,34,No,Sales,14,1,2555,Female,1,Sales Executive,Married,22350,14,8,1,9.0,2,5,1,0,0 days 08:03:37.512931034,3,3,3.0,4.0,3.0
2555,29,No,Research & Development,5,1,2556,Female,1,Sales Executive,Single,105020,12,8,0,11.0,4,3,1,2,0 days 07:02:47.283950617,2,3,4.0,1.0,3.0
2556,37,No,Research & Development,7,1,2557,Male,1,Manufacturing Director,Married,20110,13,8,0,16.0,4,5,0,4,0 days 08:39:56,4,3,4.0,1.0,3.0
2557,35,No,Sales,2,1,2558,Male,2,Laboratory Technician,Married,18590,25,8,1,4.0,2,3,0,2,0 days 10:28:20.786008230,2,4,4.0,2.0,3.0
2558,45,No,Research & Development,3,1,2559,Female,2,Sales Executive,Married,37600,14,8,1,10.0,2,9,3,8,0 days 07:05:03.355648535,2,3,2.0,4.0,2.0
2559,36,No,Research & Development,5,1,2560,Female,4,Manufacturing Director,Single,177790,17,8,1,10.0,5,10,0,8,0 days 06:30:32.293103448,1,3,2.0,4.0,2.0
2560,40,No,Research & Development,3,1,2561,Male,1,Sales Executive,Divorced,68330,13,8,0,22.0,3,19,11,16,0 days 06:46:44.397379912,3,3,1.0,1.0,3.0
2561,26,No,Research & Development,26,1,2562,Male,2,Human Resources,Married,68120,13,8,0,1.0,2,1,1,0,0 days 09:16:03.946280991,2,3,2.0,3.0,2.0
2562,27,No,Research & Development,4,1,2563,Male,2,Manufacturing Director,Single,51710,20,8,1,9.0,1,8,0,7,0 days 07:33:39.426724137,2,4,1.0,3.0,2.0
2563,48,No,Research & Development,2,1,2564,Male,2,Research Director,Divorced,197400,14,8,0,24.0,2,22,4,7,0 days 07:09:22.057377049,4,3,4.0,4.0,3.0
2564,44,No,Sales,1,1,2565,Male,4,Manager,Married,187110,12,8,1,10.0,0,2,2,2,0 days 07:02:52.094420600,3,3,2.0,1.0,3.0
2565,34,Yes,Research & Development,27,1,2566,Female,1,Sales Representative,Married,36920,12,8,1,5.0,5,5,3,0,0 days 10:10:12.318965517,3,3,4.0,1.0,3.0
2566,56,Yes,Human Resources,1,1,2567,Female,5,Sales Executive,Single,25590,21,8,0,5.0,3,4,1,0,0 days 06:52:01.219917012,3,4,1.0,4.0,3.0
2567,36,No,Research & Development,13,1,2568,Female,3,Healthcare Representative,Married,25170,14,8,0,12.0,3,4,1,3,0 days 07:17:17.957805907,3,3,3.0,2.0,1.0
2568,41,No,Research & Development,5,1,2569,Female,1,Sales Executive,Married,66230,18,8,0,14.0,3,5,1,4,0 days 06:22:08.337606837,3,3,3.0,2.0,3.0
2569,42,No,Research & Development,7,1,2570,Female,2,Sales Executive,Married,182650,12,8,1,18.0,4,13,5,7,0 days 07:23:01.272727272,3,3,3.0,1.0,4.0
2570,31,No,Sales,9,1,2571,Female,1,Sales Executive,Divorced,161240,23,8,1,8.0,2,5,1,4,0 days 08:16:57.941666666,2,4,3.0,4.0,3.0
2571,34,No,Research & Development,8,1,2572,Female,3,Laboratory Technician,Married,25850,12,8,0,9.0,5,4,0,1,0 days 09:10:33.600000,3,3,4.0,4.0,2.0
2572,31,No,Sales,25,1,2573,Female,3,Manufacturing Director,Divorced,182130,21,8,2,4.0,3,2,2,2,0 days 06:45:13.069868995,4,4,1.0,3.0,2.0
2573,26,No,Sales,16,1,2574,Male,2,Healthcare Representative,Married,83800,14,8,0,8.0,3,7,7,7,0 days 06:04:11.368852459,4,3,3.0,4.0,3.0
2574,45,No,Research & Development,8,1,2575,Female,2,Manager,Single,29940,18,8,1,12.0,2,4,0,3,0 days 07:45:22.479508196,3,3,2.0,3.0,3.0
2575,33,No,Sales,1,1,2576,Female,5,Sales Executive,Single,12230,13,8,1,10.0,3,10,0,9,0 days 06:20:25.054393305,3,3,2.0,3.0,2.0
2576,28,No,Sales,8,1,2577,Male,4,Research Scientist,Married,11180,11,8,0,7.0,3,7,0,7,0 days 10:33:05.138655462,3,3,3.0,4.0,3.0
2577,29,Yes,Human Resources,2,1,2578,Male,2,Sales Executive,Single,28750,11,8,0,1.0,3,1,0,0,0 days 06:45:44.742857142,3,3,3.0,1.0,3.0
2578,39,No,Research & Development,8,1,2579,Female,2,Sales Representative,Married,188240,19,8,1,10.0,4,3,1,2,0 days 06:15:03.926406926,3,3,1.0,3.0,3.0
2579,27,No,Sales,3,1,2580,Male,2,Healthcare Representative,Married,135770,12,8,1,6.0,2,5,1,2,0 days 07:15:10.979674796,3,3,2.0,2.0,2.0
2580,34,No,Research & Development,9,1,2581,Female,2,Manufacturing Director,Married,26250,12,8,3,16.0,4,15,6,11,0 days 08:51:44.551020408,3,3,3.0,4.0,3.0
2581,28,Yes,Research & Development,25,1,2582,Male,1,Research Director,Single,187890,16,8,1,6.0,4,2,2,2,0 days 09:21:13.304166666,3,3,4.0,3.0,3.0
2582,47,No,Research & Development,1,1,2583,Male,1,Research Scientist,Married,45380,11,8,0,16.0,3,8,1,7,0 days 05:58:13.970588235,3,3,3.0,2.0,4.0
2583,56,No,Research & Development,4,1,2584,Female,2,Sales Executive,Married,198470,14,8,0,6.0,6,0,0,0,0 days 07:52:21.969957081,3,3,4.0,1.0,3.0
2584,39,No,Research & Development,1,1,2585,Female,1,Laboratory Technician,Married,105120,12,8,1,10.0,2,10,7,9,0 days 06:59:21.372950819,3,3,1.0,1.0,3.0
2585,38,No,Research & Development,4,1,2586,Female,1,Manager,Divorced,44440,13,8,0,20.0,2,20,0,7,0 days 10:45:17.765690376,3,3,4.0,2.0,3.0
2586,58,No,Sales,5,1,2587,Male,5,Sales Representative,Married,21540,21,8,1,29.0,3,1,0,0,0 days 09:50:20.500000,3,4,4.0,4.0,2.0
2587,32,Yes,Research & Development,9,1,2588,Male,2,Laboratory Technician,Single,191900,17,8,1,8.0,2,4,0,3,0 days 10:10:37.046610169,3,3,1.0,3.0,3.0
2588,38,No,Research & Development,3,1,2589,Female,1,Sales Representative,Divorced,44900,21,8,1,10.0,1,5,0,3,0 days 07:35:03.402489626,3,4,2.0,4.0,4.0
2589,49,No,Sales,11,1,2590,Male,2,Research Scientist,Married,35060,11,8,1,28.0,4,5,4,3,0 days 06:18:34.677824267,2,3,2.0,4.0,3.0
2590,42,No,Sales,1,1,2591,Female,1,Sales Executive,Divorced,23720,12,8,1,14.0,3,0,0,0,0 days 08:40:00.394067796,3,3,2.0,4.0,3.0
2591,27,Yes,Sales,8,1,2592,Male,4,Laboratory Technician,Married,102310,13,8,1,1.0,2,1,0,0,0 days 06:25:33.351931330,3,3,1.0,2.0,3.0
2592,35,No,Research & Development,25,1,2593,Male,1,Sales Executive,Married,54100,18,8,0,6.0,4,5,0,4,0 days 06:34:00.679324894,3,3,2.0,1.0,1.0
2593,28,No,Research & Development,21,1,2594,Male,3,Research Scientist,Single,79780,16,8,2,5.0,2,5,1,4,0 days 06:38:13.556521739,3,3,3.0,3.0,2.0
2594,31,No,Sales,23,1,2595,Male,1,Sales Executive,Divorced,38670,11,8,1,4.0,4,4,2,3,0 days 09:44:32.569672131,4,3,3.0,1.0,4.0
2595,36,No,Research & Development,1,1,2596,Male,2,Research Scientist,Married,28380,19,8,2,5.0,5,5,0,2,0 days 07:03:33.659751037,1,3,1.0,2.0,3.0
2596,34,No,Sales,2,1,2597,Male,4,Healthcare Representative,Single,46950,16,8,1,14.0,2,14,2,1,0 days 05:58:19.519313304,3,3,1.0,4.0,2.0
2597,34,No,Research & Development,19,1,2598,Female,1,Research Director,Divorced,33390,16,8,0,9.0,2,8,1,1,0 days 06:43:59.643153526,2,3,4.0,3.0,2.0
2598,26,No,Research & Development,2,1,2599,Male,2,Research Scientist,Single,20800,13,8,0,8.0,6,7,7,6,0 days 06:45:53.934210526,4,3,3.0,1.0,2.0
2599,29,No,Research & Development,2,1,2600,Male,2,Laboratory Technician,Married,20960,22,8,0,6.0,2,5,0,2,0 days 07:43:03.364806866,4,4,1.0,1.0,2.0
2600,32,No,Research & Development,3,1,2601,Male,3,Manager,Divorced,62090,17,8,1,9.0,5,5,1,2,0 days 06:34:30.803418803,4,3,3.0,4.0,3.0
2601,31,No,Research & Development,25,1,2602,Female,2,Human Resources,Married,180610,14,8,1,10.0,2,10,8,7,0 days 06:50:58.591666666,3,3,4.0,1.0,3.0
2602,28,Yes,Sales,7,1,2603,Female,2,Sales Representative,Divorced,171230,15,8,1,6.0,2,4,0,3,0 days 06:15:51.405982905,2,3,3.0,4.0,2.0
2603,38,No,Research & Development,9,1,2604,Male,3,Sales Representative,Single,23720,12,8,0,20.0,3,1,0,0,0 days 07:08:58.574468085,2,3,1.0,1.0,2.0
2604,35,No,Research & Development,5,1,2605,Male,2,Sales Representative,Married,48830,18,8,1,10.0,1,10,0,9,0 days 08:46:07.107883817,1,3,3.0,4.0,3.0
2605,27,No,Sales,2,1,2606,Female,1,Manager,Single,39040,15,8,0,7.0,2,7,0,7,0 days 07:52:48.939655172,3,3,4.0,4.0,3.0
2606,32,No,Research & Development,8,1,2607,Female,2,Research Scientist,Single,46270,17,8,1,8.0,2,1,0,0,0 days 07:16:01.820408163,2,3,4.0,4.0,3.0
2607,31,Yes,Research & Development,2,1,2608,Male,3,Sales Executive,Married,70940,14,8,1,10.0,2,10,0,8,0 days 10:15:41.451476793,3,3,1.0,4.0,3.0
2608,53,Yes,Research & Development,18,1,2609,Male,1,Research Scientist,Single,34230,15,8,1,15.0,4,2,2,2,0 days 10:45:26.029661016,3,3,1.0,1.0,2.0
2609,54,No,Research & Development,14,1,2610,Male,3,Research Scientist,Married,66740,17,8,1,9.0,2,4,2,3,0 days 07:52:36.804347826,3,3,1.0,3.0,2.0
2610,33,No,Research & Development,2,1,2611,Female,4,Sales Executive,Divorced,168800,14,8,3,9.0,2,9,2,8,0 days 07:51:16.510729613,3,3,4.0,3.0,3.0
2611,43,No,Research & Development,3,1,2612,Male,1,Research Scientist,Married,90940,12,8,1,10.0,0,10,0,9,0 days 07:27:34.415584415,3,3,1.0,3.0,3.0
